atol    1e-5
length    0.5
m_N    1
m_end    65
m_start    65
mode    TE011
omega    6.294858e+00
phi_N    1
phi_end    0.0
phi_start    0.0
r_N    60
r_end    10.500001
r_start    0.0
radius    10.0
rtol    1e-3
z_N    10
z_end    0.5
z_start    1e-3

m    r    phi    z    Re[j_r]    error_Re[j_r]    Im[j_r]    error_Im[j_r]    Re[j_phi]    error_Re[j_phi]    Im[j_phi]    error_Im[j_phi]    Re[j_z]    error_Re[j_z]    Im[j_z]    error_Im[j_z]  
64.99999999999999  1.60169506779661  0  0.11188888888888888  2.41757913047806e-18  -1.4759053264394814e-19  0  0  0.024014698051647004  -0.00012437305462971866  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.16733333333333333  6.276343994870543e-20  -7.110049467965897e-22  0  0  0.000662833538938755  -2.2216525735197254e-05  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.22277777777777777  1.70175387626336e-21  -2.42062480872687e-22  0  0  1.8329375705117747e-05  -1.2179648530244682e-11  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.27822222222222226  4.7010583657422687e-23  -3.2750100346638578e-24  0  0  4.996127759007103e-07  -1.272117883936184e-14  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.33366666666666667  1.300609727985793e-24  -3.591772882626588e-25  0  0  1.3595486247136627e-08  -2.1975247215918795e-17  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.3891111111111111  3.5594907607368394e-26  -1.5060351069101735e-26  0  0  3.6986250334350464e-10  -5.596252607276853e-20  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.44455555555555554  9.672504630097889e-28  -1.4709125261790014e-28  0  0  1.0062169748907381e-11  -7.306345588731083e-15  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.49999999999999994  2.585154423700609e-29  -7.598252115284184e-30  0  0  2.7397126122259127e-13  -1.1923943342730932e-17  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.001  1.9290697751107423e-15  -2.0236805249237344e-16  0  0  34.48968090954189  -0.0006065506824775787  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.05644444444444444  1.1332642010689915e-16  -3.3052520935382726e-17  0  0  0.9544933504072067  -1.7999821217985987e-07  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.11188888888888888  2.778319845694028e-18  -2.24052287808686e-18  0  0  0.026384331017253848  -0.00011687523159418261  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.16733333333333333  7.058050701392065e-20  -2.591543519184047e-21  0  0  0.0007280968947002083  -1.3539433823055431e-05  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.22277777777777777  1.8717073502331808e-21  -5.549636540496273e-22  0  0  2.0184070749187276e-05  -1.312467123987009e-11  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.27822222222222226  5.094296651487693e-23  -1.5134960180884237e-24  0  0  5.513870913429731e-07  -1.3927754629043103e-14  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.33366666666666667  1.3995365233278772e-24  -3.8934048104646303e-25  0  0  1.499617660788537e-08  -2.4315473187503023e-17  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.3891111111111111  3.828821494063014e-26  -2.815871902216375e-27  0  0  4.0736818282725574e-10  -6.216611038842382e-20  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.44455555555555554  1.0561055801290343e-27  -3.433240989872483e-28  0  0  1.1065750713801358e-11  -2.14377802481772e-22  0  0  -0  -0  0  0  
64.99999999999999  1.7796611864406777  0  0.49999999999999994  2.863756330432047e-29  -9.893323893005678e-30  0  0  3.006740188858156e-13  -9.38389594054023e-25  0  0  -0  -0  0  0  
